safegraph_place_id,parent_safegraph_place_id,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,street_address,city,state,zip_code,phone_number,open_hours
sg:92486de20fbc4801b539b44866e80e8a,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,976 third avenue,new york,ny,11232,,
sg:8615c614fdda46b9894ded7f63a3d361,sg:f5a7ef16c38c4667a85e51c3c138f9ed,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,490 228th avenue north east,sammamish,wa,98074,14258360837,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [[""11:00"", ""22:00""]] }"
sg:cb025cde855f48f6ba8781c98bc50c95,sg:97a78b79e1cc43ce81e53878d8300b13,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1026 north east 64th street,seattle,wa,98115,12069851500,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }"
sg:d24c872a805b417a9da2d371a60adfbd,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,2887 south market street,gilbert,az,85295,14803663950,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:a81461c3644d4b31acaada552fc9ecff,sg:e20e4431b1a5448cb99019b1e48a9212,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,748 memorial drive,cambridge,ma,2139,16174918582,"{ ""Mon"": [[""8:00"", ""24:00""]], ""Tue"": [[""8:00"", ""24:00""]], ""Wed"": [[""8:00"", ""24:00""]], ""Thu"": [[""8:00"", ""24:00""]], ""Fri"": [[""8:00"", ""24:00""]], ""Sat"": [[""0:00"", ""1:00""], [""7:00"", ""24:00""]], ""Sun"": [[""0:00"", ""1:00""], [""8:00"", ""24:00""]] }"
sg:07389ea038724fe897ba2f274296fb51,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,774 emerson street,palo alto,ca,94301,,
sg:2181f0a1195b4d12baf963833733d40a,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,2520 glendale boulevard,los angeles,ca,90039,,"{ ""Mon"": [[""8:00"", ""23:00""]], ""Tue"": [[""8:00"", ""23:00""]], ""Wed"": [[""8:00"", ""23:00""]], ""Thu"": [[""8:00"", ""23:00""]], ""Fri"": [[""8:00"", ""23:00""]], ""Sat"": [[""8:00"", ""23:00""]], ""Sun"": [[""8:00"", ""23:00""]] }"
sg:02abff33ba734370ab34c784a630f241,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,2975 richmond avenue,new york,ny,10314,,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""19:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:293942f127b640ac805d8eafbd252045,sg:4ee062b9a5b84abf81cc378469e508df,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1407 waukegan road,glenview,il,60025,18476577821,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:c5f2b87d0a744b7bb9ca51de9a9aa87b,sg:dc5443531f30445b96b832d2372c95f7,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,604 west huntington drive,monrovia,ca,91016,16263588884,"{ ""Mon"": [[""6:00"", ""22:00""]], ""Tue"": [[""6:00"", ""22:00""]], ""Wed"": [[""6:00"", ""22:00""]], ""Thu"": [[""6:00"", ""22:00""]], ""Fri"": [[""6:00"", ""22:00""]], ""Sat"": [[""6:00"", ""22:00""]], ""Sun"": [[""6:00"", ""22:00""]] }"
sg:9de2dbc275e64b68a72f705265e4ebe0,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,501 bowman road,little rock,ar,72211,,"{ ""Mon"": [[""7:30"", ""22:00""]], ""Tue"": [[""7:30"", ""22:00""]], ""Wed"": [[""7:30"", ""22:00""]], ""Thu"": [[""7:30"", ""22:00""]], ""Fri"": [[""7:30"", ""22:00""]], ""Sat"": [[""7:30"", ""22:00""]], ""Sun"": [[""7:30"", ""22:00""]] }"
sg:81cb6a73a0644479b8f66f057984b324,sg:fc559bbab0e540f78c4d457817006285,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,480 north mckinley street,corona,ca,92879,,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:641f891c05034f7f878be7e5340380a0,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,350 grasmere avenue,fairfield,ct,6824,12033199544,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [], ""Sun"": [] }"
sg:772a86bf48aa4cd7bd5c8ac056f5d5ca,sg:12fd143d912447a2a0d0725f3efdc811,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,3835 east thousand oaks boulevard,westlake village,ca,91362,18054945040,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""11:00"", ""18:00""]] }"
sg:9b59a879158c4cec92965147bbd45ddc,sg:589c5d6ecab6463caf6afb3264572012,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,801 south pavilion center drive,las vegas,nv,89144,,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:072199376eae4315adc1c97dada52c31,sg:02beab6228834c1993d0a59be18f86d1,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1411 east renner road,richardson,tx,75082,12142730902,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }"
sg:ba6259fb728e4d8988d9bc26b9080177,sg:796a4db73b484faf89061f5fa21c4f31,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,11920 domain drive,austin,tx,78758,15128313981,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }"
sg:c5bf92b0f47948cdaaa0ca4c90ce9fbd,sg:5970de49b7e942da89cfdf34fcf35487,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,9129 sam furr road,huntersville,nc,28078,,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }"
sg:b0f781b0e42343a6b990f05033287fb6,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,301 east 51st street,kansas city,mo,64112,,"{ ""Mon"": [[""7:00"", ""21:00""]], ""Tue"": [[""7:00"", ""21:00""]], ""Wed"": [[""7:00"", ""21:00""]], ""Thu"": [[""7:00"", ""21:00""]], ""Fri"": [[""7:00"", ""21:00""]], ""Sat"": [[""7:00"", ""21:00""]], ""Sun"": [[""7:00"", ""21:00""]] }"
sg:35bcacfea88149fcaf514844e0ddf6e7,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,6333 telegraph road,commerce,ca,90040,,"{ ""Mon"": [[""6:00"", ""20:00""]], ""Tue"": [[""6:00"", ""20:00""]], ""Wed"": [[""6:00"", ""20:00""]], ""Thu"": [[""6:00"", ""20:00""]], ""Fri"": [[""6:00"", ""20:00""]], ""Sat"": [[""6:00"", ""18:00""]], ""Sun"": [] }"
sg:c1fc8260bf844621a30d7d2dfa349ac9,sg:1fa588c3e7c342af8873b749d1fcf490,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,255 amherst street,nashua,nh,3063,,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }"
sg:98bfa2397164486f8f9170363c0a8c1d,sg:d520689c79c14f74b62239015a0724e8,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,18403 blanco road,san antonio,tx,78258,12104083110,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }"
sg:458b02f181d14f359a48adb7212c0121,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,8478 north friant road,fresno,ca,93720,15594336478,"{ ""Mon"": [[""7:00"", ""24:00""]], ""Tue"": [[""7:00"", ""24:00""]], ""Wed"": [[""7:00"", ""24:00""]], ""Thu"": [[""7:00"", ""24:00""]], ""Fri"": [[""7:00"", ""24:00""]], ""Sat"": [[""7:00"", ""24:00""]], ""Sun"": [[""7:00"", ""24:00""]] }"
sg:64fb2ef5f5fd40938cd89f2d99ce2889,sg:05d083d8af56423cb7b4e73d4a1118e5,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,869 united states 1,north brunswick,nj,8902,17329931403,"{ ""Mon"": [[""9:00"", ""23:00""]], ""Tue"": [[""9:00"", ""23:00""]], ""Wed"": [[""9:00"", ""23:00""]], ""Thu"": [[""9:00"", ""23:00""]], ""Fri"": [[""9:00"", ""23:30""]], ""Sat"": [[""9:00"", ""23:30""]], ""Sun"": [[""8:30"", ""21:30""]] }"
sg:714aa9b48a3a458696eba8b79ec54ba0,sg:cf8ce553988349b096c8fadd973a96f5,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,6853 south york street,centennial,co,80122,,"{ ""Mon"": [[""7:00"", ""21:00""]], ""Tue"": [[""7:00"", ""21:00""]], ""Wed"": [[""7:00"", ""21:00""]], ""Thu"": [[""7:00"", ""21:00""]], ""Fri"": [[""7:00"", ""21:00""]], ""Sat"": [[""7:00"", ""21:00""]], ""Sun"": [[""7:00"", ""21:00""]] }"
sg:bd277db48aed4c0a8c5c5d828e75394a,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,30 west huron street,chicago,il,60654,13129329600,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }"
sg:e432ae39d70f456a8a895acd638701de,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,243 patriot lane,state college,pa,16803,18142342224,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""9:00"", ""21:00""]] }"
sg:7fb5264ab6aa476a81a7e40a9ca0758f,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,1700 south bradley road,santa maria,ca,93454,18059288459,
sg:90579fa32b134923a65944b78aa59bfa,sg:034c04afe21742b09433efb72c7f9cdf,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,7400 east hampden avenue,denver,co,80231,13034882000,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }"
sg:a59a93b360c54114b72a4ee25c1dda02,sg:b4ecaf4059e14706863f68dc637d104a,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,113 route 9 south,marlboro,nj,7726,,
sg:9ac639bb6785468fa8c390d7654c16d3,sg:48dea95a72f34519b0085a4c8bd01751,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,44 godwin avenue,ridgewood,nj,7450,,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }"
sg:810b5b48612347118939c30707ee347e,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,401 bay street,san francisco,ca,94133,14153511013,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:9d1e7b1d0f69468e938d6b30c9bffdd7,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,3649 mount diablo boulevard,lafayette,ca,94549,19252999344,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""11:00"", ""18:00""]] }"
sg:3c8fcfb0491947668f8c1401ff10d1d2,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,3702 south peoria avenue,tulsa,ok,74105,19187129768,"{ ""Mon"": [[""7:00"", ""21:30""]], ""Tue"": [[""7:00"", ""21:30""]], ""Wed"": [[""7:00"", ""21:30""]], ""Thu"": [[""7:00"", ""21:30""]], ""Fri"": [[""7:00"", ""21:30""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""20:30""]] }"
sg:6518cecd6e104f1cadd7a387f8edbdaf,sg:e44372a5b58c4858a28fb90472daf8ea,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,940 route 73 north,marlton,nj,8053,,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }"
sg:7993f9567dba4e048cd2e689d108b12a,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,929 south street,philadelphia,pa,19147,12157339788,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }"
sg:de40d0da573c40f08b46e72b9c66aa22,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,283 broadway street,laguna beach,ca,92651,19493767888,"{ ""Mon"": [[""7:00"", ""21:00""]], ""Tue"": [[""7:00"", ""21:00""]], ""Wed"": [[""7:00"", ""21:00""]], ""Thu"": [[""7:00"", ""21:00""]], ""Fri"": [[""7:00"", ""21:00""]], ""Sat"": [[""7:00"", ""21:00""]], ""Sun"": [[""7:00"", ""21:00""]] }"
sg:316e1f952f484320a6fe1c4f9e371164,sg:751be3ad22014833bb109919aec30509,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1800 south randall road,algonquin,il,60102,18478544886,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:10fb89e75d0a4f4eb6d2a42dcfcef14b,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,9136 south yale avenue,tulsa,ok,74137,19188790493,
sg:854d7b0b578c466d8834e71379f9d4b5,sg:7547331b46ad4d62a797bbe1b1f60aa5,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,14615 west 119th street,olathe,ks,66062,19137645656,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:f3e17bf09b454601bf2c62e7952337a7,sg:e0bd7ed1f0394c778cd831cf0923fa4d,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,530 west cordova road,santa fe,nm,87505,15059958145,"{ ""Mon"": [[""9:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [] }"
sg:57885e11ed8745e4a44d92c487db6c11,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,2949 veterans boulevard,metairie,la,70002,15048310253,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:9460423c861842138c1ade99533fe257,sg:af79b989b08946babfea94b9c26dd88d,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,199 united states highway 41,schererville,in,46375,12198645400,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }"
sg:a851917553b84c02b8bf4bb02ce99249,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,101 h street south east,washington,dc,20003,12024697280,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }"
sg:38891c83064a40b288599ebd98979099,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,2680 reynolds ranch parkway,lodi,ca,95240,,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:9fa8e9983d0c43feaeadbc7923e42867,sg:ebc510751b1e4d4bb336bf2b3cfa4e6d,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,101 north loop west,houston,tx,77018,,"{ ""Mon"": [[""7:00"", ""21:00""]], ""Tue"": [[""7:00"", ""21:00""]], ""Wed"": [[""7:00"", ""21:00""]], ""Thu"": [[""7:00"", ""21:00""]], ""Fri"": [[""7:00"", ""21:00""]], ""Sat"": [[""7:00"", ""21:00""]], ""Sun"": [[""7:00"", ""21:00""]] }"
sg:04d3502fc3694c9ca6e01313cc0ba40f,sg:a3e999780d254d7e87a28ea9f4ca82d1,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,931 monroe drive,atlanta,ga,30308,14048159210,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }"
